",""GeneID"",""Length"""
1684,83417,3459
1685,115352,3019
1686,79368,2589
1687,115350,3161
1688,922,2237
1689,55243,3614
1690,100505785,1237
1691,646268,835
1692,912,3784
1693,100505799,2113
1694,909,2096
1695,911,2592
1696,910,1396
1697,913,2117
1698,128360,945
1699,391107,939
1700,391109,942
1701,343406,1008
1702,391112,978
1703,128366,954
1704,128367,981
1705,128368,942
1706,6708,8017
1707,81448,975
1708,391114,948
1709,128371,1032
1710,128372,939
1711,81442,954
1712,4332,1667
1713,646377,591
1714,149628,2083
1715,3428,2734
1716,9447,1484
1717,57863,3698
1718,100131825,3276
1719,2532,1351
1720,2205,1165
1721,441911,990
1722,26476,1089
1723,127385,930
1724,325,931
1725,1401,2015
1726,54935,685
1727,343413,1943
1728,56833,3300
1729,284677,2501
1730,391123,1818
1731,25790,1795
1732,8407,1360
1733,57549,4044
1734,89886,1156
1735,100505633,1138
1736,93183,4322
1737,3766,5306
1738,3765,3029
1739,93185,2272
1740,477,5464
1741,480,3955
1742,844,1958
1743,8682,2469
1744,50717,4690
1745,100505686,2430
1746,100287049,451
1747,100505665,928
1748,5824,3669
1749,1314,5666
1750,474338,1210
1751,23385,2935
1752,4807,2559
1753,57216,5352
1754,114836,2746
1755,8832,8279
1756,6504,2001
1757,962,1070
1758,57823,2657
1759,4063,3366
1760,51744,2525
1761,55600,1182
1762,142683,1150
1763,50848,4830
1764,100131187,673
1765,7391,1797
1766,257106,4425
1767,81607,3502
1768,126823,1368
1769,5202,642
1770,4817,3196
1771,9191,2438
1772,51506,1122
1773,27005,2354
1774,5498,1768
1775,8703,1949
1776,9507,4332
1777,4720,2276
1778,2207,591
1779,336,473
1780,84134,2679
1781,9970,1408
1782,654790,1424
1783,4359,1955
1784,6391,2858
1785,257177,774
1786,100505703,1413
1787,2212,2429
1788,3310,2652
1789,2214,2403
1790,9103,1510
1791,3311,2493
1792,2215,2295
1793,2213,2161
1794,641311,1558
1795,84824,2363
1796,127943,1768
1797,11266,1249
1798,22926,2488
1799,25903,3160
1800,9722,6885
1801,693141,95
1802,284680,1173
1803,400793,4252
1804,117157,2535
1805,127933,8658
1806,6675,2327
1807,4921,3252
1808,51478,1519
1809,339512,1552
1810,100287509,243
1811,5999,3978
1812,8490,5927
1813,100505773,835
1814,83540,1989
1815,5087,6683
1816,100505795,1963
1817,4009,3717
1818,100505805,756
1819,6258,2469
1820,400794,1752
1821,440699,1122
1822,4259,663
1823,100505828,2785
1824,223,2500
1825,54499,4446
1826,100147773,2581
1827,7371,1250
1828,149297,1481
1829,100126349,56
1830,116123,1364
1831,57645,3852
1832,117143,2249
1833,100505860,1169
1834,387597,2572
1835,84944,1731
1836,10223,2793
1837,92235,4034
1838,5451,2689
1839,919,1681
1840,8804,2026
1841,92241,2991
1842,100128751,2251
1843,9019,5010
1844,55811,5421
1845,25874,1038
1846,55827,3293
1847,100313835,67
1848,100329108,1135
1849,23432,2676
1850,261726,3220
1851,375035,856
1852,84832,1866
1853,100505900,1430
1854,9095,2822
1855,693142,98
1856,100505918,2092
1857,6846,565
1858,6375,1222
1859,1805,1728
1860,79100,955
1861,481,2200
1862,29922,1623
1863,8548,2318
1864,57821,1866
1865,10560,3638
1866,2153,9179
1867,6403,3172
1868,6402,2495
1869,6401,3875
1870,92342,1445
1871,55732,3363
1872,57147,3477
1873,22920,2997
1874,149281,938
1875,100422839,85
1876,100423010,85
1877,284688,1725
1878,92344,3531
1879,5396,4071
1880,100127910,2247
1881,80133,3697
1882,646804,663
1883,2328,2087
1884,100302178,79
1885,388714,2125
1886,2327,5181
1887,2326,2126
1888,2329,2139
1889,7151,2431
1890,23215,10384
1891,4653,2045
1892,8674,5155
1893,51603,3407
1894,26052,7644
1895,406996,110
1896,100422882,81
1897,406977,110
1898,100505991,1650
1899,92346,985
1900,5279,1500
1901,51430,5655
1902,356,1860
1903,8995,748
1904,7292,3493
1905,100506023,5619
1906,646870,1369
1907,9588,1670
1908,284525,4427
1909,339416,2671
1910,27252,3464
1911,91687,2787
1912,55157,3348
1913,100506046,855
1914,60674,632
1915,26769,43
1916,26802,77
1917,26774,71
1918,26770,81
1919,692198,54
1920,26806,61
1921,692197,61
1922,692196,81
1923,692195,60
1924,619498,72
1925,84614,2377
1926,462,1599
1927,149041,10996
1928,9910,3310
1929,9293,1472
1930,100506087,6248
1931,27101,3315
1932,100506117,705
1933,63931,1081
1934,63923,5008
1935,9674,4818
1936,7143,5190
1937,64326,2774
1938,677679,144
1939,60676,7697
1940,460,7340
1941,574441,83
1942,57795,3558
1943,100506128,1590
1944,89866,4024
1945,730102,2921
1946,100302401,2338
1947,9462,11041
1948,400797,702
1949,84066,1392
1950,400798,2577
1951,55103,5834
1952,9068,3546
1953,9917,5946
1954,64222,2124
1955,27,12649
1956,6646,3393
1957,126859,3642
1958,7827,1871
1959,163589,3516
1960,100506206,642
1961,148753,2909
1962,100506230,713
1963,163590,5361
1964,26092,3807
1965,9857,13456
1966,5768,3316
1967,100506242,414
1968,200058,2717
1969,89884,1870
1970,84320,1616
1971,100423032,77
1972,9213,8496
1973,57710,4155
1974,10228,4536
1975,3140,7860
1976,51278,2342
1977,777,9724
1978,127665,3649
1979,2752,4950
1980,127670,2500
1981,388719,738
1982,353299,3760
1983,6041,4148
1984,6004,2432
1985,284648,1490
1986,85397,912
1987,80896,1552
1988,1660,4673
1989,81626,2365
1990,3915,7889
1991,3918,6503
1992,23057,5861
1993,100506298,2473
1994,9887,6076
1995,4688,2494
1996,10092,1982
1997,100292409,874
1998,23179,5113
1999,403314,2779
2000,23127,5182
2001,116461,2077
2002,81563,10308
2003,80267,6632
2004,100506336,816
2005,116496,6926
2006,6045,3551
2007,81627,4408
2008,54823,3945
2009,10625,4199
2010,100288079,667
2011,83872,18212
2012,10216,5044
2013,7175,9708
2014,54953,3896
2015,10896,884
2016,5132,1308
2017,5743,4493
2018,5321,2928
2019,339479,2884
2020,440704,2005
2021,100506420,621
2022,64407,2145
2023,431704,1794
2024,5996,1403
2025,6003,1498
2026,5997,1350
2027,100506438,552
2028,51377,1703
2029,6738,3723
2030,51022,1292
2031,79577,5942
2032,100302163,81
2033,8707,3548
2034,343450,5909
2035,3075,4376
2036,10878,1640
2037,3078,1297
2038,10877,1292
2039,3080,1036
2040,81494,2829
2041,2165,2217
2042,259266,10888
2043,360023,8474
2044,23418,5006
2045,163486,2345
2046,388722,683
2047,56956,2570
2048,140609,4134
2049,127124,678
2050,5788,6163
2051,406955,110
2052,406995,110
2053,2494,5046
2054,339521,988
2055,100506512,1270
2056,23528,3521
2057,9928,7277
2058,83479,2320
2059,23271,7352
2060,2848,1086
2061,55765,4346
2062,647215,3021
2063,23046,9895
2064,100506546,3513
2065,779,6168
2066,647219,1189
2067,252839,1539
2068,91156,11810
2069,5317,5447
2070,7139,1162
2071,3898,2839
2072,100506573,415
2073,7135,6143
2074,23612,1516
2075,1465,2324
2076,100506590,381
2077,376693,699
2078,89796,13265
2079,100302158,92
2080,55705,11416
2081,149345,1661
2082,25802,3967
2083,10440,1659
2084,6051,2413
2085,100506636,574
2086,100289488,588
2087,1999,3248
2088,9283,2459
2089,127829,2345
2090,5778,3342
2091,148713,4095
2092,59352,3640
2093,29089,908
2094,4660,11862
2095,100128726,5435
2096,127833,7780
2097,10765,6383
2098,100506696,763
2099,641515,2819
2100,148709,2321
2101,5877,2430
2102,59349,3338
2103,51094,2301
2104,51706,1643
2105,100506747,1172
2106,92703,2220
2107,100507405,1397
2108,8497,5045
2109,4656,1744
2110,134,2919
2111,4608,1806
2112,1116,1837
2113,1118,2307
2114,100506775,904
2115,730227,2741
2116,7832,2712
2117,2331,2986
2118,5549,5820
2119,26254,1444
2120,493,8907
2121,677843,125
2122,54900,3298
2123,9877,4778
2124,100381270,2940
2125,6635,1547
2126,284573,1514
2127,9580,4073
2128,55224,2610
2129,5972,1465
2130,3814,714
2131,127845,883
2132,22874,7399
2133,100506823,557
2134,100506838,529
2135,127841,1290
2136,84919,5275
2137,5287,7606
2138,4194,10073
2139,10446,3324
2140,100506855,2224
2141,23114,11057
2142,6900,7637
2143,388730,1332
2144,5929,4411
2145,25778,7909
2146,9911,4004
2147,100506871,357
2148,81788,3401
2149,55220,2500
2150,284576,2781
2151,93273,779
2152,100506918,2617
2153,442891,97
2154,284577,2897
2155,5129,3274
2156,284578,2363
2157,148808,4088
2158,100506969,4842
2159,2005,3683
2160,85414,3382
2161,64710,6453
2162,8934,3494
2163,254428,4854
2164,100131354,2424
2165,148811,2183
2166,115019,4799
2167,100505630,786
2168,729533,1867
2169,553,1773
2170,440712,1129
2171,100505650,1041
2172,1510,2228
2173,23380,7113
2174,9641,3474
2175,574431,2090
2176,83593,4150
2177,1939,2097
2178,8444,2261
2179,9261,3589
2180,3586,1629
2181,29949,1968
2182,50604,1234
2183,11009,1979
2184,9214,3086
2185,5284,4275
2186,83953,2783
2187,79098,5502
2188,55432,6265
2189,5208,9143
2190,725,1196
2191,722,2243
2192,100129101,557
2193,1604,2914
2194,1380,4170
2195,1378,9966
2196,1379,1837
2197,4179,3393
2198,407026,88
2199,407025,81
2200,148696,4218
2201,947,2811
2202,5362,11444
2203,100506899,595
2204,642587,892
2205,406988,110
2206,57172,2470
2207,3914,4498
2208,100422894,67
2209,50486,963
2210,3290,1486
2211,80342,2251
2212,148304,1561
2213,3664,2170
2214,27042,8486
2215,255928,5372
2216,574036,800
2217,56256,2028
2218,55733,3962
2219,100505631,2280
2220,3756,8106
2221,55758,4987
2222,7188,4121
2223,84791,758
2224,343035,4266
2225,7779,2018
2226,4751,2130
2227,9926,7782
2228,25896,3462
2229,51514,4412
2230,100131205,566
2231,100422947,73
2232,5525,3128
2233,692157,133
2234,55248,1962
2235,29937,949
2236,467,2490
2237,149647,2332
2238,55509,981
2239,25936,13220
2240,128387,2609
2241,149643,506
2242,642946,942
2243,28982,3431
2244,79805,4469
2245,90806,4649
2246,26750,4191
2247,100505832,3558
2248,5629,3075
2249,56950,1685
2250,5784,13443
2251,1063,10296
2252,648359,1555
2253,3776,3812
2254,51133,3931
2255,7399,20189
2256,2104,6082
2257,55105,2336
2258,128153,1235
2259,51018,7771
2260,7042,5239
2261,127018,1892
2262,55532,2854
2263,728528,645
2264,2058,5015
2265,10380,2461
2266,55699,3549
2267,406997,110
2268,406969,85
2269,25782,7329
2270,100302234,82
2271,677818,131
2272,6791,1537
2273,4139,5276
2274,79762,2972
2275,54996,1576
2276,64757,2243
2277,3142,2279
2278,400804,4492
2279,11221,3237
2280,728417,1741
2281,79802,2574
2282,9015,1879
2283,100506161,1077
2284,375056,8123
2285,64853,3006
2286,148362,1684
2287,400823,1345
2288,84976,4743
2289,7100,4267
2290,55061,3218
2291,164127,2098
2292,388743,2127
2293,824,3727
2294,7159,4789
2295,100506213,789
2296,441124,2173
2297,100288102,876
2298,100287497,918
2299,23219,5449
2300,8560,2046
2301,4931,2906
2302,100313769,138
2303,29097,619
2304,80232,6872
2305,100506354,1418
2306,149111,2372
2307,127602,14457
2308,3930,3904
2309,55740,13172
2310,6726,1620
2311,2052,1908
2312,9725,4453
2313,10637,1616
2314,29920,1693
2315,7044,2187
2316,163859,4009
2317,3020,1049
2318,100506398,459
2319,64746,3565
2320,83881,699
2321,286826,3328
2322,142,3985
2323,391169,369
2324,375057,4093
2325,3707,6162
2326,100506443,785
2327,5664,2298
2328,100506460,2831
2329,56997,2924
2330,8476,10506
2331,100130466,862
2332,339500,8675
2333,100130093,2400
2334,65094,2595
2335,116841,2367
2336,339501,1243
2337,7483,1240
2338,728728,834
2339,89780,2932
2340,100506571,2642
2341,375,2198
2342,79169,1290
2343,100506628,1177
2344,128308,906
2345,2987,1205
2346,57165,2243
2347,100506642,594
2348,200205,7904
2349,84033,25727
2350,81559,2691
2351,51127,2635
2352,8290,481
2353,92815,496
2354,128312,452
2355,149603,3133
2356,100129094,744
2357,100169751,121
2358,100169753,121
2359,100169754,121
2360,100169755,121
2361,100169756,121
2362,100169757,121
2363,100169758,121
2364,100169759,121
2365,100169760,121
2366,100169761,121
2367,100169762,121
2368,100169763,121
2369,100169764,121
2370,100169765,121
2371,100169766,121
2372,100169767,121
2373,574029,2472
2374,100169768,121
2375,58480,4322
2376,5867,1843
2377,10638,1123
2378,126731,5121
2379,58,1493
2380,55746,4170
2381,23456,3857
2382,27097,6123
2383,9816,5613
2384,2590,4459
2385,79605,3171
2386,22796,2960
2387,183,2584
2388,10753,2593
2389,84886,4132
2390,79573,3289
2391,64801,1445
2392,375061,1498
2393,100302132,97
2394,440730,8522
2395,149373,2364
2396,128061,1435
2397,8443,2680
2398,149371,5097
2399,83932,3838
2400,54583,7097
2401,645339,764
2402,100303453,9769
2403,7257,2650
2404,100287814,597
2405,27185,13341
2406,27184,3892
2407,57568,6489
2408,54627,5455
2409,84284,902
2410,80003,6817
2411,84451,5809
2412,3775,2161
2413,148641,2891
2414,100506778,615
2415,388753,641
2416,6894,5130
2417,100506795,2860
2418,359948,4663
2419,100302691,2270
2420,100506810,3793
2421,100130249,2438
2422,9804,3387
2423,677802,135
2424,23029,2071
2425,51742,6067
2426,9453,2972
2427,6905,1958
2428,148789,4720
2429,2786,5312
2430,1130,13478
2431,100302139,61
2432,4811,5883
2433,7107,2042
2434,56605,5054
2435,128178,3017
2436,3964,3286
2437,100287902,1440
2438,55127,8484
2439,88,4528
2440,100506876,559
2441,4548,10558
2442,6262,16365
2443,100130331,3127
2444,57829,2474
2445,339535,1531
2446,100505872,920
2447,1131,2748
2448,100506915,1307
2449,56776,6429
2450,64388,4183
2451,100506929,733
2452,6000,2440
2453,100422856,75
2454,2271,1867
2455,8564,5015
2456,23596,2632
2457,1122,7067
2458,128025,4371
2459,9156,3462
2460,440738,1192
2461,200150,2729
2462,731275,3834
2463,9859,7214
2464,10806,2604
2465,10000,3856
2466,100506975,2100
2467,339529,1799
2468,10472,4383
2469,440742,3580
2470,200159,579
2471,159,2757
2472,257044,3194
2473,51029,4093
2474,116228,2616
2475,284702,5045
2476,3192,6846
2477,84288,4946
2478,55083,7287
2479,64754,1635
2480,100507030,584
2481,64216,1786
2482,163882,5564
2483,51097,2474
2484,100130097,1612
2485,149134,1123
2486,25909,8633
2487,100507048,1124
2488,57116,3337
2489,93474,2438
2490,79862,1980
2491,388759,2258
2492,7678,1674
2493,317705,1074
2494,84838,2428
2495,114548,4499
2496,127623,954
2497,441932,1342
2498,148824,1913
2499,81472,2742
2500,148823,2626
2501,100507070,1141
2502,81470,954
2503,81469,930
2504,441933,924
2505,343169,927
2506,26188,945
2507,284532,930
2508,391189,969
2509,25893,5158
2510,343171,945
2511,343172,939
2512,284521,1884
2513,391190,939
2514,391191,1008
2515,26247,925
2516,26246,1134
2517,391192,939
2518,388762,645
2519,127059,939
2520,391194,1044
2521,127062,939
2522,26245,936
2523,391195,963
2524,127064,963
2525,391196,939
2526,127066,939
2527,127074,1047
2528,254879,927
2529,26696,1110
2530,401992,975
2531,343173,957
2532,401993,948
2533,391211,951
2534,343563,930
2535,127068,957
2536,127069,939
2537,127077,951
2538,403244,972
2539,403239,954
2540,401994,936
2541,80851,3182
2542,100422879,67
2543,79894,2936
2544,55657,2383
2545,267002,2709
2546,347688,1661
2547,10771,4577
2548,22982,7896
2549,100506940,603
2550,414235,4512
2551,23185,5640
2552,100288619,1886
2553,23560,2517
2554,91734,1359
2555,55853,1305
2556,3422,2137
2557,22884,4611
2558,399706,2434
2559,105,3654
2560,100507019,605
2561,642384,2291
2562,642394,644
2563,5214,2616
2564,10531,3456
2565,100507034,4005
2566,1316,4662
2567,100507059,435
2568,100216001,1394
2569,338588,1016
2570,83592,1610
2571,389932,1397
2572,1645,1379
2573,1646,2140
2574,8644,1224
2575,340811,2127
2576,1109,1194
2577,114131,710
2578,79861,1798
2579,10276,3674
2580,51806,876
2581,810,1302
2582,79754,2727
2583,54906,8626
2584,2665,2412
2585,54522,2638
2586,84893,3798
2587,3601,2050
2588,3559,3216
2589,84991,3961
2590,5209,4684
2591,100422989,82
2592,399716,549
2593,5588,3199
2594,439949,2253
2595,100507127,3070
2596,57713,4363
2597,80760,7836
2598,3698,3189
2599,22944,1906
2600,509,1148
2601,83860,2790
2602,399717,2255
2603,2625,3070
2604,100507143,367
2605,100507163,770
2606,207107,693
2607,254312,1112
2608,10659,9793
2609,414196,561
2610,9712,4837
2611,100507213,2491
2612,100507228,1366
2613,79746,1654
2614,254427,3333
2615,219731,3146
2616,26019,5279
2617,55526,5196
2618,55176,3503
2619,11164,1204
2620,8872,1548
2621,57118,2695
2622,100313841,100
2623,283070,2413
2624,83643,2738
2625,10133,3597
2626,55388,4550
2627,26826,45
2628,221044,822
2629,5264,1937
2630,22929,2600
2631,222389,3094
2632,8559,1705
2633,100507260,1024
2634,55691,6804
2635,100422843,78
2636,100302116,86
2637,83641,3785
2638,100507309,2254
2639,100507281,1724
2640,441549,1330
2641,51182,1806
2642,79723,3350
2643,64421,4108
2644,644890,625
2645,100289151,556
2646,55301,1834
2647,414149,3370
2648,221060,1714
2649,10557,1656
2650,9397,5004
2651,100192204,626
2652,221061,3952
2653,8516,3261
2654,80013,2375
2655,9317,3872
2656,389941,2493
2657,6251,3755
2658,8029,11933
2659,1787,7670
2660,100507347,1344
2661,7431,2136
2662,338596,1398
2663,100128098,557
2664,9200,1307
2665,8027,2966
2666,653567,5464
2667,414308,5171
2668,574446,87
2669,100289299,1056
2670,4360,5171
2671,574445,87
2672,221074,2808
2673,783,5992
2674,100507383,866
2675,221078,2426
2676,221079,3589
2677,340895,6412
2678,84898,2594
2679,10529,9927
2680,387638,614
2681,100128511,514
2682,100302741,107
2683,399726,1989
2684,100302129,80
2685,387640,6598
2686,8028,5121
2687,100507430,681
2688,100507416,804
2689,64215,2091
2690,100507445,366
2691,340900,1170
2692,23412,946
2693,648,3563
2694,9576,2594
2695,100499489,2505
2696,100289455,1374
2697,5305,3833
2698,100507509,627
2699,219681,2808
2700,22921,1811
2701,256297,1333
2702,256815,2943
2703,220213,3113
2704,56243,8393
2705,100169750,2195
2706,693188,97
2707,57584,7167
2708,56952,1926
2709,219670,3318
2710,79896,3770
2711,100128811,2433
2712,57512,6663
2713,100507531,1179
2714,53904,5784
2715,2572,2948
2716,54518,2637
2717,645528,1085
2718,731789,6104
2719,23590,1619
2720,10006,3776
2721,387644,3620
2722,100289548,366
2723,22852,6779
2724,10730,4027
2725,84930,3626
2726,91452,4066
2727,387646,6454
2728,100288039,798
2729,729549,1182
2730,374308,2528
2731,22931,2790
2732,283078,3639
2733,55130,3572
2734,143098,5207
2735,220906,5376
2736,51322,3929
2737,25805,1724
2738,100507605,3958
2739,84569,812
2740,387647,2023
2741,6840,8547
2742,693189,94
2743,100126327,83
2744,57608,9300
2745,55149,5620
2746,729668,1567
2747,1326,3096
2748,119180,774
2749,645954,3159
2750,220929,3836
2751,100507663,1747
2752,100505485,562
2753,220930,2213
2754,6935,6389
2755,100505502,1026
2756,94134,4172
2757,3799,5889
2758,80314,2913
2759,221016,2160
2760,79741,2719
2761,3688,4087
2762,100505562,981
2763,8829,5911
2764,100505583,2980
2765,56288,6133
2766,100505601,338
2767,8453,2889
2768,1390,4254
2769,219771,4270
2770,219770,1580
2771,8325,3186
2772,91074,4405
2773,100505614,653
2774,100288485,1494
2775,57209,4883
2776,219749,3736
2777,7581,6121
2778,7587,7031
2779,100129055,2775
2780,158160,1401
2781,285961,672
2782,399744,5253
2783,100505999,604
2784,100507020,336
2785,100507154,489
2786,100507339,537
2787,100507491,423
2788,100507542,369
2789,642424,729
2790,100505652,771
2791,441666,6661
2792,414194,3305
2793,84856,2306
2794,100129482,8675
2795,7582,5958
2796,100505906,1543
2797,9790,8048
2798,5979,6399
2799,55454,3724
2800,221002,3165
2801,53828,771
2802,3185,3369
2803,642819,1491
2804,8187,2509
2805,220992,2055
2806,7580,1279
2807,10151,3006
2808,414260,1121
2809,100506835,2016
2810,283033,981
2811,100506853,783
2812,100130539,1186
2813,6387,5286
2814,220980,3300
2815,643236,1085
2816,83937,2495
2817,11067,2060
2818,100506913,2132
2819,220979,3212
2820,7570,2204
2821,100506951,2463
2822,100133308,1844
2823,338579,1314
2824,100422988,75
2825,79290,2078
2826,240,2554
2827,220972,2750
2828,93550,3700
2829,253725,4645
2830,119016,2431
